ID,Site,Subsite,Diver_Team,Date,Transect_Type,Sampling_Period ,Transect_Number,Transect_Heading,Visibility,Species_Code,Species,Abundance,Size_cm,Min_Range_cm,Max_Range_cm,Water_Col_Position,Biomass_kg_m3,Data_Entered_By,Data_Read_By,Notes,QAQC_Name,QAQC_Date,QAQC_Notes
AR-372_PODS_2015-09-02_R_T1,372,PODS,CR_WF,2015-09-02,Radiating,Fall,1,0,,STCH,Scup,1,15,,,R,,CR,,,HL,2015-11-3,0 errors 
AR-372_PODS_2015-09-02_R_T1,372,PODS,CR_WF,2015-09-02,Radiating,Fall,1,0,,STCH,Scup,1,20,,,R,,CR,,,HL,2015-11-3,0 errors 
AR-372_PODS_2015-09-02_R_T1,372,PODS,CR_WF,2015-09-02,Radiating,Fall,1,0,,STCH,Scup,2,15,,,R,,CR,,,HL,2015-11-3,0 errors 
AR-372_PODS_2015-09-02_R_T3,372,PODS,CR_WF,2015-09-02,Radiating,Fall,3,0,,STCH,Scup,1,14,,,R,,CR,,,HL,2015-11-3,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,2015-09-02,Structural,Fall,,,10-15,STCH,Scup,2,12,,,R,,HL,,,HL,2015-11-3,0 errors 
AR-378_PODS_2015-09-14_R_T2,378,PODS,CR_WF,2015-09-14,Radiating,Fall,2,,,STCH,Scup,1,17,,,R,,CR,,,HL,2015-11-6,0 errors 
AR-378_PODS_2015-09-14_R_T3,378,PODS,CR_WF,2015-09-14,Radiating,Fall,3,,,STCH,Scup,1,17,,,R,,CR,,,HL,2015-11-7,0 errors 
AR-378_PODS_2015-09-14_S,378,PODS,CR_HL,2015-09-14,Structural,Fall,,,,STCH,Scup,2,19,,,R,,CR,,,HL,2015-11-7,0 errors 
AR-378_PODS_2015-09-14_S,378,PODS,CR_HL,2015-09-14,Structural,Fall,,,,STCH,Scup,1,23,,,R,,CR,,,HL,2015-11-7,0 errors 
AR-378_PODS_2015-09-14_S,378,PODS,CR_HL,2015-09-14,Structural,Fall,,,,STCH,Scup,1,22,,,R,,CR,,,HL,2015-11-7,0 errors 
AR-378_PODS_2015-09-14_S,378,PODS,CR_HL,2015-09-14,Structural,Fall,,,,STCH,Scup,1,21,,,R,,CR,,,HL,2015-11-7,0 errors 
AR-378_PODS_2015-09-14_S,378,PODS,CR_HL,2015-09-14,Structural,Fall,,,,STCH,Scup,4,20,,,R,,CR,,,HL,2015-11-7,0 errors 
AR-345_RB1_2015-10-15_R_T1,345,RB1,WF_ML,2015-10-15,Radiating,Fall,1,150-180,15,STCH,Scup,100,,5,7,,,CR,,,HL,2015-11-6,"ID site changed, 1 error"
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,2015-10-15,Structural,Fall,,,15,STCH,Scup,1,25,,,R,,HL,,,HL,2015-11-6,0 errors
AR-345_RB2_2015-10-15_R_T1,345,RB2,WF_ML,2015-10-15,Radiating,Fall,1,90,,STCH,Scup,8,8,,,,,CR,,,HL,2015-11-6,0 errors 
AR-345_RB2_2015-10-15_R_T1,345,RB2,WF_ML,2015-10-15,Radiating,Fall,1,90,,STCH,Scup,8,12,,,,,CR,,,HL,2015-11-6,0 errors 
AR-345_RB2_2015-10-15_S,345,RB2,CR_EE,2015-10-15,Structural,Fall,,,,STCH,Scup,1,21,,,R,,CR,,,HL,2015-11-6,0 errors 
AR-345_RB2_2015-10-15_S,345,RB2,CR_EE,2015-10-15,Structural,Fall,,,,STCH,Scup,1,26,,,R,,CR,,,HL,2015-11-6,0 errors 
AR-345_RB2_2015-10-15_S,345,RB2,CR_EE,2015-10-15,Structural,Fall,,,,STCH,Scup,1,26,,,R,,CR,,,HL,2015-11-6,0 errors 
AR-345_RB2_2015-10-15_S,345,RB2,CR_EE,2015-10-15,Structural,Fall,,,,STCH,Scup,15,23,,,R,,CR,,,HL,2015-11-6,0 errors 
AR-330_RUBBLE_2015-07-17_S,330,RUBBLE,CR_AP,2015-07-17,Structural,Summer,,,,STCH,Scup,1,25,,,R,,HL,CR,"PRE SAMPLING PERIOD 1st dive, less reliable data",CR,2015-10-29,"Changed ID, 1 error"
AR-345_TITAN_2015-10-15_R_T1,345,TITAN,CR_EE,2015-10-15,Radiating,Fall,1,180,15,STCH,Scup,1,31,,,R,,CR,,,HL,2015-11-6,0 errors 
AR-345_TITAN_2015-10-15_R_T1,345,TITAN,CR_EE,2015-10-15,Radiating,Fall,1,180,15,STCH,Scup,10,24,,,R,,CR,,,HL,2015-11-6,0 errors 
AR-372_TRAINCARS_2015-09-03_R_T3,372,TRAINCARS,HL_KJ,2015-09-03,Radiating,Fall,3,305,,STCH,Scup,1,7,,,R,,HL,,,CR/HL,2015-10-30,0 errors
AR-372_TRAINCARS_2015-09-03_R_T3,372,TRAINCARS,HL_KJ,2015-09-03,Radiating,Fall,3,305,,STCH,Scup,1,11,,,R,,HL,,,CR/HL,2015-10-30,0 errors
AR-372_TRAINCARS_2015-09-03_S,372,TRAINCARS,CR_MD,2015-09-03,Structural,Fall,,,,STCH,Scup,1,15,,,,,CR,,,CR,2015-10-30,0 errors
AR-372_TRAINCARS_2015-09-03_S,372,TRAINCARS,CR_MD,2015-09-03,Structural,Fall,,,,STCH,Scup,2,17,,,,,CR,,,CR,2015-10-30,0 errors
AR-364_TUGBOAT_2015-09-21_R_T2,364,TUGBOAT,WF_ER,2015-09-21,Radiating,Fall,2,,16,STCH,Scup,1,7,,,R,,HL,,,CR,2015-11-06,0 erros
AR-364_TUGBOAT_2015-09-21_S,364,TUGBOAT,CR_SO,2015-09-21,Structural,Fall,,,20,STCH,Scup,1,10,,,R,,CR,,,CR,2015-11-03,0 errors
AR-364_TUGBOAT_2015-09-21_S,364,TUGBOAT,CR_SO,2015-09-21,Structural,Fall,,,20,STCH,Scup,1,15,,,R,,CR,,,CR,2015-11-03,0 errors
AR-364_BARGE_2015-09-21_S,364,BARGE,HL_BW,2015-09-21,Structural,Fall,,,10-13,PAMA,Seaweed Blenny,1,4,,,R,,HL,,Blenny with dots,CR,2015-11-03,0 errors
AR-330_BARGE_2015-12-11_S,330,BARGE,CR_HL,2015-12-11,Structural,Winter,,,40,ARPR,Sheepshead,1,40,,,S,,CR,,,,,
AR-364_BARGE_2015-12-10_S,364,BARGE,CR_LB,2015-12-10,Structural,Winter,,,10,ARPR,Sheepshead,1,40,,,R,,CR,,,,,
AR-364_BARGE_2015-12-10_S,364,BARGE,CR_LB,2015-12-10,Structural,Winter,,,10,ARPR,Sheepshead,1,30,,,R,,CR,,,,,
AR-370_BARGE_2015-09-09_R_T2,370,BARGE,HL_AV,2015-09-09,Radiating,Fall,2,180,,ARPR,Sheepshead,1,65,,,R,,HL,,,HL,2015-11-5,0 errors
AR-345_CONC_2015-10-15_S,345,CONC,CR_EE,2015-10-15,Structural,Fall,,,15,ARPR,Sheepshead,1,35,,,,,CR,,,HL,2015-11-6,"Added visibility, 1 error "
AR-345_CONC_2015-10-15_S,345,CONC,CR_EE,2015-10-15,Structural,Fall,,,15,ARPR,Sheepshead,1,40,,,,,CR,,,HL,2015-11-6,"Added visibility, 1 error "
AR-364_DOMES_2015-09-21_R_T1,364,DOMES,WF_EA,2015-09-21,Radiating,Fall,1,80,13,ARPR,Sheepshead,1,20,,,,,CR,,,CR,2015-11-03,0 errors
AR-364_DOMES_2015-09-21_S,364,DOMES,HL_BW,2015-09-21,Structural,Fall,,,,ARPR,Sheepshead,1,38,,,R,,,,,CR,2015-11-03,Data not entered
AR-370_LIBERTYSHIP_2015-12-09_S,370,LIBERTYSHIP,HL_CR,2015-12-09,Structural,Winter,,,15-20,ARPR,Sheepshead,1,18,,,R,,HL,,,,,
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,2015-09-02,Structural,Fall,,,12,ARPR,Sheepshead,1,30,,,R,,HL,,,HL,2015-11-3,0 errors
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,2015-12-09,Structural,Winter,,,20,ARPR,Sheepshead,1,37,,,R,,CR,,,,,
AR-330_PIPES_2015-09-08_S,330,PIPES,HL_WF,2015-09-08,Structural,Fall,,,,ARPR,Sheepshead,2,40,,,R,,HL,,,CR,2015-10-30,0 errors
AR-330_PIPES_2016-01-15_S,330,PIPES,HL_LB,2016-01-15,Structural,Winter,,75,15,ARPR,Sheepshead,6,,55,65,S,,HL,,,,,
AR-330_PIPES_2016-01-15_S,330,PIPES,HL_LB,2016-01-15,Structural,Winter,,75,15,ARPR,Sheepshead,3,,70,75,S,,HL,,,,,
AR-364_PIPES_2015-12-10_R_T2,364,PIPES,CR_LB,2015-12-10,Radiating,Winter,2,,10,ARPR,Sheepshead,1,37,,,R,,CR,,Pipes until 35m,,,
AR-364_PIPES_2015-12-10_S,364,PIPES,HL_DW,2015-12-10,Structural,Winter,,,10-15,ARPR,Sheepshead,1,25,,,R_S,,HL,,,,,
AR-370_PIPES_2015-12-08_S,370,PIPES,HL_CR,2015-12-08,Structural,Winter,,220,2-3,ARPR,Sheepshead,1,40,,,,,HL,,,,,
AR-378_PIPES_2015-09-14_S,378,PIPES,HL_WF,2015-09-14,Structural,Fall,,,3-4,ARPR,Sheepshead,1,55,,,R,,HL,,,HL,2015-11-39,0 errors 
AR-364_PODS_2015-09-21_S,364,PODS,CR_SO,2015-09-21,Structural,Fall,,60,,ARPR,Sheepshead,1,35,,,R,,CR,,,CR,2015-11-03,0 errors
AR-364_PODS_2015-09-21_S,364,PODS,CR_SO,2015-09-21,Structural,Fall,,60,,ARPR,Sheepshead,1,37,,,R,,CR,,,CR,2015-11-03,0 errors
AR-370_PODS_2015-09-15_R_T3,370,PODS,CR_HL,2015-09-15,Radiating,Fall,3,0,20,ARPR,Sheepshead,1,22,,,R,,CR,,"Tire at 64 m, 3 tires at 73 m, 2 tires at 78 m, pipes at 90 m",CR,2015-11-03,0 errors
AR-370_PODS_2015-09-15_S,370,PODS,CR_HL,2015-09-15,Structural,Fall,,,20,ARPR,Sheepshead,1,36,,,R,,CR,,,CR,2015-11-03,0 errors
AR-370_PODS_2015-12-08_S,370,PODS,HL_CR,2015-12-08,Structural,Winter,,130,2-3,ARPR,Sheepshead,1,30,,,R,,HL,,,,,
AR-372_PODS_2015-12-09_S,372,PODS,CR_HL,2015-12-09,Structural,Winter,,,10-15,ARPR,Sheepshead,2,35,,,R,,CR,,,,,
AR-378_PODS_2015-09-14_S,378,PODS,CR_HL,2015-09-14,Structural,Fall,,,,ARPR,Sheepshead,4,30,,,R,,CR,,,HL,2015-11-7,0 errors 
AR-345_RB2_2015-10-15_S,345,RB2,CR_EE,2015-10-15,Structural,Fall,,,,ARPR,Sheepshead,5,35,,,R,,CR,,,HL,2015-11-6,0 errors 
AR-345_TITAN_2015-10-15_S,345,TITAN,HL_TK,2015-10-15,Structural,Fall,,,15-20,ARPR,Sheepshead,1,35,,,R,,HL,,,HL,2015-11-6,0 errors 
AR-345_TITAN_2016-01-27_S,345,TITAN,CR_LB,2016-01-27,Structural,Winter,,,10,ARPR,Sheepshead,1,30,,,R_S,,CR,,,,,
AR-345_TITAN_2016-01-27_S,345,TITAN,CR_LB,2016-01-27,Structural,Winter,,,10,ARPR,Sheepshead,5,40,,,R_S,,CR,,,,,
AR-372_TRAINCARS_2015-09-03_S,372,TRAINCARS,CR_MD,2015-09-03,Structural,Fall,,,,ARPR,Sheepshead,1,23,,,,,CR,,,CR,2015-10-30,0 errors
AR-372_TRAINCARS_2015-09-03_S,372,TRAINCARS,CR_MD,2015-09-03,Structural,Fall,,,,ARPR,Sheepshead,1,35,,,S,,CR,,,CR,2015-10-30,0 errors
AR-372_TRAINCARS_2015-09-03_S,372,TRAINCARS,CR_MD,2015-09-03,Structural,Fall,,,,ARPR,Sheepshead,1,34,,,S,,CR,,,CR,2015-10-30,0 errors
AR-372_RB1_2015-09-02_R_T1,372,RB1,JF_JS,2015-09-02,Radiating,Fall,1,115,,CAPE,Sheepshead Porgy,2,10,,,R,,CR,,,HL,2015-11-3,0 errors 
AR-372_NR1_2015-09-02_R_T1_T2_T3,372,NR1,JF_JS,2015-09-02,Radiating,Fall,,0,,CAPE,Sheepshead Porgy,2,15,,,R,,CR,,,HL,2015-11-3,0 errors 
AR-372_NR1_2015-09-02_R_T1_T2_T3,372,NR1,JF_JS,2015-09-02,Radiating,Fall,,0,,CAPE,Sheepshead Porgy,1,20,,,R,,CR,,,HL,2015-11-3,0 errors 
AR-372_NR1_2015-09-02_R_T1_T2_T3,372,NR1,JF_JS,2015-09-02,Radiating,Fall,,0,,CAPE,Sheepshead Porgy,5,20,,,R,,CR,,,HL,2015-11-3,0 errors 
AR-372_NR1_2015-09-02_R_T1_T2_T3,372,NR1,JF_JS,2015-09-02,Radiating,Fall,,0,,CAPE,Sheepshead Porgy,15,20,,,R_S,,CR,,,HL,2015-11-3,0 errors 
AR-372_NR1_2015-09-02_R_T1_T2_T3,372,NR1,JF_JS,2015-09-03,Radiating,Fall,,0,,CAPE,Sheepshead Porgy,4,20,,,R,,CR,,,HL,2015-11-3,0 errors 
AR-345_TITAN_2015-08-10_R_T2,345,TITAN,HL_GS,2015-08-10,Radiating,Summer,2,180,,SISI,Silversides,200,7,,,S_W,,CR,HL,PRE SAMPLING PERIOD,CR,2015-10-29,"Added transect heading, 1 error"
AR-372_RB1_2015-09-02_S,372,RB1,HL_BW,2015-09-02,Structural,Fall,,,,HABI,Slippery Dick,3,25,,,R,,HL,,,HL,2015-11-3,0 errors
AR-372_RB1_2015-09-02_S,372,RB1,HL_BW,2015-09-02,Structural,Fall,,,,HABI,Slippery Dick,2,10,,,R,,HL,,,HL,2015-11-3,0 errors
AR-372_RB1_2015-09-02_S,372,RB1,HL_BW,2015-09-02,Structural,Fall,,,,HABI,Slippery Dick,1,4,,,R,,HL,,,HL,2015-11-3,0 errors
AR-372_RB1_2015-09-02_S,372,RB1,HL_BW,2015-09-02,Structural,Fall,,,,HABI,Slippery Dick,1,25,,,R,,HL,,,HL,2015-11-3,0 errors
AR-372_RB1_2015-09-02_S,372,RB1,HL_BW,2015-09-02,Structural,Fall,,,,HABI,Slippery Dick,5,,3,5,R,,HL,,,HL,2015-11-3,0 errors
AR-372_RB1_2015-09-02_S,372,RB1,HL_BW,2015-09-02,Structural,Fall,,,,HABI,Slippery Dick,1,3,,,R,,HL,,,HL,2015-11-3,0 errors
AR-372_RB1_2015-09-02_S,372,RB1,HL_BW,2015-09-02,Structural,Fall,,,,HABI,Slippery Dick,1,28,,,R,,HL,,,HL,2015-11-3,0 errors
AR-330_BARGE_2015-08-20_R_T1,330,BARGE,CR,2015-08-20,Radiating,Summer,1,330,,HABI,Slippery Dick,1,14,,,R,,HL,CR,PRE SAMPLING PERIOD,HL,2015-11-3,0 errors 
AR-330_BARGE_2015-08-20_S,330,BARGE,HL,2015-08-20,Structural,Summer,,,,HABI,Slippery Dick,5,,4,12,R,,CR,HL,PRE SAMPLING PERIOD,HL,2015-11-3,0 errors 
AR-330_BARGE_2015-08-20_S,330,BARGE,HL,2015-08-20,Structural,Summer,,,,HABI,Slippery Dick,1,12,,,S,,CR,HL,PRE SAMPLING PERIOD,HL,2015-11-3,0 errors 
AR-330_BARGE_2015-08-20_S,330,BARGE,HL,2015-08-20,Structural,Summer,,,,HABI,Slippery Dick,1,17,,,R,,CR,HL,PRE SAMPLING PERIOD,HL,2015-11-3,0 errors 
AR-330_BARGE_2015-08-20_S,330,BARGE,HL,2015-08-20,Structural,Summer,,,,HABI,Slippery Dick,1,4,,,R,,CR,HL,PRE SAMPLING PERIOD,HL,2015-11-3,0 errors 
AR-330_BARGE_2015-08-20_S,330,BARGE,HL,2015-08-20,Structural,Summer,,,,HABI,Slippery Dick,5,,5,6,R,,CR,HL,PRE SAMPLING PERIOD,HL,2015-11-3,0 errors 
AR-330_BARGE_2015-08-20_S,330,BARGE,HL,2015-08-20,Structural,Summer,,,,HABI,Slippery Dick,1,3,,,R,,CR,HL,PRE SAMPLING PERIOD,HL,2015-11-3,0 errors 
AR-330_BARGE_2015-09-08_R_T1,330,BARGE,HL_WF,2015-09-08,Radiating,Fall,1,330,,HABI,Slippery Dick,1,26,,,R,,HL,,,CR,2015-10-30,0 errors
AR-330_BARGE_2015-09-08_S,330,BARGE,CR_JF,2015-09-08,Structural,Fall,,300,,HABI,Slippery Dick,1,21,,,R,,CR,,,CR,2015-10-30,0 errors
AR-330_BARGE_2015-09-08_S,330,BARGE,CR_JF,2015-09-08,Structural,Fall,,300,,HABI,Slippery Dick,1,7,,,R,,CR,,,CR,2015-10-30,0 errors
AR-330_BARGE_2015-09-08_S,330,BARGE,CR_JF,2015-09-08,Structural,Fall,,300,,HABI,Slippery Dick,1,11,,,R,,CR,,,CR,2015-10-30,0 errors
AR-330_BARGE_2015-09-08_S,330,BARGE,CR_JF,2015-09-08,Structural,Fall,,300,,HABI,Slippery Dick,1,20,,,R,,CR,,,CR,2015-10-30,0 errors
AR-330_BARGE_2015-09-08_S,330,BARGE,CR_JF,2015-09-08,Structural,Fall,,300,,HABI,Slippery Dick,1,16,,,R,,CR,,,CR,2015-10-30,0 errors
AR-330_BARGE_2015-09-08_S,330,BARGE,CR_JF,2015-09-08,Structural,Fall,,300,,HABI,Slippery Dick,1,8,,,R,,CR,,,CR,2015-10-30,0 errors
AR-330_BARGE_2015-09-08_S,330,BARGE,CR_JF,2015-09-08,Structural,Fall,,300,,HABI,Slippery Dick,1,23,,,R,,CR,,,CR,2015-10-30,0 errors
AR-330_BARGE_2015-09-08_S,330,BARGE,CR_JF,2015-09-08,Structural,Fall,,300,,HABI,Slippery Dick,1,8,,,R,,CR,,,CR,2015-10-30,0 errors
AR-330_BARGE_2015-09-08_S,330,BARGE,CR_JF,2015-09-08,Structural,Fall,,300,,HABI,Slippery Dick,1,26,,,R,,CR,,,CR,2015-10-30,0 errors
AR-330_BARGE_2015-12-11_R_T3,330,BARGE,CR_HL,2015-12-11,Radiating,Winter,3,315,35-40,HABI,Slippery Dick,3,20,,,R,,CR,,Sailboat at 32-45 m,,,
AR-330_BARGE_2015-12-11_R_T3,330,BARGE,CR_HL,2015-12-11,Radiating,Winter,3,315,35-40,HABI,Slippery Dick,6,10,,,R,,CR,,Sailboat at 32-45 m,,,
AR-330_BARGE_2015-12-11_R_T3,330,BARGE,CR_HL,2015-12-11,Radiating,Winter,3,315,35-40,HABI,Slippery Dick,1,13,,,R,,CR,,Sailboat at 32-45 m,,,
AR-330_BARGE_2015-12-11_S,330,BARGE,CR_HL,2015-12-11,Structural,Winter,,,40,HABI,Slippery Dick,1,10,,,R,,CR,,,,,
AR-364_BARGE_2015-09-21_S,364,BARGE,HL_BW,2015-09-21,Structural,Fall,,,10-13,HABI,Slippery Dick,1,10,,,R,,HL,,,CR,2015-11-03,0 errors
AR-364_BARGE_2015-09-21_S,364,BARGE,HL_BW,2015-09-21,Structural,Fall,,,10-13,HABI,Slippery Dick,5,8,,,R,,HL,,,CR,2015-11-03,0 errors
AR-364_BARGE_2015-09-21_S,364,BARGE,HL_BW,2015-09-21,Structural,Fall,,,10-13,HABI,Slippery Dick,1,22,,,R,,HL,,,CR,2015-11-03,0 errors
AR-364_BARGE_2015-09-21_S,364,BARGE,HL_BW,2015-09-21,Structural,Fall,,,10-13,HABI,Slippery Dick,1,25,,,R,,HL,,,CR,2015-11-03,0 errors
AR-364_BARGE_2015-09-21_S,364,BARGE,HL_BW,2015-09-21,Structural,Fall,,,10-13,HABI,Slippery Dick,1,30,,,,,HL,,,CR,2015-11-03,0 errors
AR-364_BARGE_2015-09-21_S,364,BARGE,HL_BW,2015-09-21,Structural,Fall,,,10-13,HABI,Slippery Dick,1,20,,,,,HL,,,CR,2015-11-03,0 errors
AR-364_BARGE_2015-09-21_S,364,BARGE,HL_BW,2015-09-21,Structural,Fall,,,10-13,HABI,Slippery Dick,5,,6,8,R,,HL,,,CR,2015-11-03,0 errors
AR-364_BARGE_2015-12-10_S,364,BARGE,CR_LB,2015-12-10,Structural,Winter,,,10,HABI,Slippery Dick,1,8,,,R,,CR,,,,,
AR-370_BARGE_2015-09-09_R_T1,370,BARGE,HL_AV,2015-09-09,Radiating,Fall,1,180,,HABI,Slippery Dick,1,6,,,R,,HL,,,HL,2015-11-5,0 errors
AR-370_BARGE_2015-09-09_R_T2,370,BARGE,HL_AV,2015-09-09,Radiating,Fall,2,180,,HABI,Slippery Dick,1,15,,,R,,HL,,,HL,2015-11-5,0 errors
AR-370_BARGE_2015-09-09_R_T2,370,BARGE,HL_AV,2015-09-09,Radiating,Fall,2,180,,HABI,Slippery Dick,1,19,,,R,,HL,,,HL,2015-11-5,0 errors
AR-370_BARGE_2015-09-09_S,370,BARGE,CR_BW,2015-09-09,Structural,Fall,,,10,HABI,Slippery Dick,1,20,,,R,,CR,,,HL,2015-11-5,"Added visibility, 1 error "
AR-370_BARGE_2015-09-09_S,370,BARGE,CR_BW,2015-09-09,Structural,Fall,,,10,HABI,Slippery Dick,1,14,,,R,,CR,,,HL,2015-11-5,"Added visibility, 1 error "
AR-370_BARGE_2015-09-09_S,370,BARGE,CR_BW,2015-09-09,Structural,Fall,,,10,HABI,Slippery Dick,1,14,,,R,,CR,,,HL,2015-11-5,"Added visibility, 1 error "
AR-370_BARGE_2015-09-09_S,370,BARGE,CR_BW,2015-09-09,Structural,Fall,,,10,HABI,Slippery Dick,1,23,,,R,,CR,,,HL,2015-11-5,"Added visibility, 1 error "
AR-370_BARGE_2015-09-09_S,370,BARGE,CR_BW,2015-09-09,Structural,Fall,,,10,HABI,Slippery Dick,1,13,,,R,,CR,,,HL,2015-11-5,"Added visibility, 1 error "
AR-370_BARGE_2015-09-09_S,370,BARGE,CR_BW,2015-09-09,Structural,Fall,,,10,HABI,Slippery Dick,1,24,,,R,,CR,,,HL,2015-11-5,"Added visibility, changed size, 2 errors "
AR-370_BARGE_2015-09-09_S,370,BARGE,CR_BW,2015-09-09,Structural,Fall,,,10,HABI,Slippery Dick,1,9,,,R,,CR,,,HL,2015-11-5,"Added visibility, 1 error "
AR-370_BARGE_2015-09-09_S,370,BARGE,CR_BW,2015-09-09,Structural,Fall,,,10,HABI,Slippery Dick,1,20,,,R,,CR,,,HL,2015-11-5,"Added visibility, 1 error "
AR-370_BARGE_2015-09-09_S,370,BARGE,CR_BW,2015-09-09,Structural,Fall,,,10,HABI,Slippery Dick,1,25,,,R,,CR,,,HL,2015-11-5,"Added visibility, 1 error "
AR-370_BARGE_2015-09-09_S,370,BARGE,CR_BW,2015-09-09,Structural,Fall,,,10,HABI,Slippery Dick,1,7,,,R,,CR,,,HL,2015-11-5,"Added visibility, 1 error "
AR-370_BARGE_2015-09-09_S,370,BARGE,CR_BW,2015-09-09,Structural,Fall,,,10,HABI,Slippery Dick,1,10,,,R,,CR,,,HL,2015-11-5,"Added visibility, 1 error "
AR-370_BARGE_2015-09-09_S,370,BARGE,CR_BW,2015-09-09,Structural,Fall,,,10,HABI,Slippery Dick,1,22,,,R,,CR,,,HL,2015-11-5,"Added visibility, 1 error "
AR-370_BARGE_2015-09-09_S,370,BARGE,CR_BW,2015-09-09,Structural,Fall,,,10,HABI,Slippery Dick,1,15,,,R,,CR,,,HL,2015-11-5,"Added visibility, 1 error "
AR-345_CONC_2015-10-15_R_T1,345,CONC,HL_TK,2015-10-15,Radiating,Fall,1,,15,HABI,Slippery Dick,1,11,,,R,,HL,,,HL,2015-11-6,"Changed ID, 1 error "
AR-345_CONC_2015-10-15_S,345,CONC,CR_EE,2015-10-15,Structural,Fall,,,15,HABI,Slippery Dick,1,11,,,R,,CR,,,HL,2015-11-6,"Added visibility, 1 error "
AR-345_CONC_2015-10-15_S,345,CONC,CR_EE,2015-10-15,Structural,Fall,,,15,HABI,Slippery Dick,1,10,,,R,,CR,,,HL,2015-11-6,"Added visibility, 1 error "
AR-345_CONC_2015-10-15_S,345,CONC,CR_EE,2015-10-15,Structural,Fall,,,15,HABI,Slippery Dick,1,5,,,R,,CR,,,HL,2015-11-6,"Added visibility, 1 error "
AR-345_CONC_2015-10-15_S,345,CONC,CR_EE,2015-10-15,Structural,Fall,,,15,HABI,Slippery Dick,1,7,,,R,,CR,,,HL,2015-11-6,"Added visibility, 1 error "
AR-345_CONC_2015-10-15_S,345,CONC,CR_EE,2015-10-15,Structural,Fall,,,15,HABI,Slippery Dick,1,7,,,R,,CR,,,HL,2015-11-6,"Added visibility, 1 error "
AR-345_CONC_2015-10-15_S,345,CONC,CR_EE,2015-10-15,Structural,Fall,,,15,HABI,Slippery Dick,1,7,,,R,,CR,,,HL,2015-11-6,"Added visibility, 1 error "
AR-345_CONC_2015-10-15_S,345,CONC,CR_EE,2015-10-15,Structural,Fall,,,15,HABI,Slippery Dick,1,9,,,R,,CR,,,HL,2015-11-6,"Added visibility, 1 error "
AR-345_CONC_2015-10-15_S,345,CONC,CR_EE,2015-10-15,Structural,Fall,,,15,HABI,Slippery Dick,9,4,,,R,,CR,,,HL,2015-11-6,"Added visibility, 1 error "
AR-345_CONC_2015-10-15_S,345,CONC,CR_EE,2015-10-15,Structural,Fall,,,15,HABI,Slippery Dick,1,10,,,R,,CR,,,HL,2015-11-6,"Added visibility, 1 error "
AR-364_DOMES_2015-09-21_R_T1,364,DOMES,WF_EA,2015-09-21,Radiating,Fall,1,80,13,HABI,Slippery Dick,1,4,,,,,CR,,,CR,2015-11-03,0 errors
AR-364_DOMES_2015-09-21_S,364,DOMES,HL_BW,2015-09-21,Structural,Fall,,,,HABI,Slippery Dick,1,6,,,R,,HL,,,CR,2015-11-03,0 errors
AR-364_DOMES_2015-09-21_S,364,DOMES,HL_BW,2015-09-21,Structural,Fall,,,,HABI,Slippery Dick,2,10,,,R,,HL,,,CR,2015-11-03,0 errors
AR-364_DOMES_2015-09-21_S,364,DOMES,HL_BW,2015-09-21,Structural,Fall,,,,HABI,Slippery Dick,2,14,,,R,,HL,,,CR,2015-11-03,0 errors
AR-364_DOMES_2015-09-21_S,364,DOMES,HL_BW,2015-09-21,Structural,Fall,,,,HABI,Slippery Dick,2,12,,,R,,HL,,,CR,2015-11-03,0 errors
AR-364_DOMES_2015-09-21_S,364,DOMES,HL_BW,2015-09-21,Structural,Fall,,,,HABI,Slippery Dick,1,13,,,R,,HL,,,CR,2015-11-03,0 errors
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,2015-09-08,Structural,Fall,,30,,HABI,Slippery Dick,5,9,,,R,,CR,,,HL,2015-11-5,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,2015-09-08,Structural,Fall,,30,,HABI,Slippery Dick,1,10,,,R,,CR,,,HL,2015-11-5,0 errors 
AR-330_H-UNITS_2015-09-08_S,330,H-UNITS,CR_JF,2015-09-08,Structural,Fall,,30,,HABI,Slippery Dick,1,12,,,R,,CR,,,HL,2015-11-5,0 errors 
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,2015-07-27,Radiating,Summer,1,323,,HABI,Slippery Dick,1,10,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,2015-10-29,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,2015-07-27,Radiating,Summer,1,323,,HABI,Slippery Dick,1,5,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,2015-10-29,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,2015-07-27,Radiating,Summer,1,323,,HABI,Slippery Dick,1,4,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,2015-10-29,"Changed ID, 1 error"
AR-330_INDRA_2015-07-27_R_T1,330,INDRA,HL_AP,2015-07-27,Radiating,Summer,1,323,,HABI,Slippery Dick,2,6,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,2015-10-29,"Changed ID, 1 error"
