"ID","Site","Subsite","Date","Transect_Type","Sampling_Period","Transect_Number","Temp_avg","Temp_max","Temp_min","max_dep","min_dep","avg_dep","ver_rel_m","DRR","Structure_Type","Structure_Material","Reef_Type","Deployment_Year","Time_Since_Deployment_yrs","Depth_ft","DMF_Area_sqft","DMF_Notes","Longitude_DD","Latitude_DD","GIS_FID","NEAR_FID","Distance_to_HB","NR_FID","Distance_to_NR","AR_FID","Distance_to_AR","Distance_To_Nearest_Land_ft","Distance_To_Nearest_Land_miles","Notes","ABSA","ACAN","ARPR","BLEN","CAAR","CABAR","CACA","CACR","CANO","CAPE","CARA","CARU","CASU","CEOC","CEST","CHAE","CHFA","CHISC","CHOC","COGL","COPU","DEMA","DEPU","DESP","DIFO","DIHO","GERR","GNTH","GOBY","GRUN","HAAL","HAAU","HABI","HAPL","JDAM","LARH","MULL","MUMA","MYMI","MYPH","NOFI","OPMA","OPTA","PAAL","PADE","PALE","PAMA","PARA","PAUM","PORG","PSMA","RAEG","RYMA","SCMA","SEDU","SEFA","SERI","SESU","SPBA","SPHY","SPSP","STCA/STCH","STCH","STHI","STVA/STLE","SYFO","SYIN","SYSP","TAON","TETR","UNK","UPPA","WRAS"
"AR-372_NR2_2015-12-09_R_T6",372,"NR2","2015-12-09","Radiating","Winter",3,17.0646363636364,17.094,16.999,17.57303883,16.78390985,17.2382471486364,0.789128980000001,0.168233667810223,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2015-12-09_S_T0",372,"NR2","2015-12-09","Structural","Winter",0,17.0611428571429,17.094,16.999,17.61794916,15.28839578,15.971803084812,2.32955338,0.567442056698128,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,1,0,0,0,2,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,500,0,20,0,0,0,0,0,520,8,3,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,2,220,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2016-03-15_R_T1",372,"NR2","2016-03-15","Radiating","Spring",1,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2016-03-15_R_T2",372,"NR2","2016-03-15","Radiating","Spring",1,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2016-03-15_R_T3",372,"NR2","2016-03-15","Radiating","Spring",2,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2016-03-15_R_T4",372,"NR2","2016-03-15","Radiating","Spring",2,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2016-03-15_R_T5",372,"NR2","2016-03-15","Radiating","Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2016-03-15_R_T6",372,"NR2","2016-03-15","Radiating","Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2016-03-15_S_T0",372,"NR2","2016-03-15","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_PODS_2015-09-02_R_T1",372,"PODS","2015-09-02","Radiating","Fall",1,27.665,27.665,27.665,16.8427,16.3789,16.5778161490683,0.463799999999999,0.0880947422527455,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"AR-372_PODS_2015-09-02_R_T2",372,"PODS","2015-09-02","Radiating","Fall",2,27.665,27.665,27.665,16.6275,15.8633,16.3995625,0.764200000000001,0.0905184228362074,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AR-372_PODS_2015-09-02_R_T3",372,"PODS","2015-09-02","Radiating","Fall",3,27.665,27.665,27.665,16.679,16.297,16.4648261904762,0.381999999999998,0.0816858046859859,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0
"AR-372_PODS_2015-09-02_S_T0",372,"PODS","2015-09-02","Structural","Fall",0,27.665,27.665,27.665,16.7235,15.3026,16.1111700704225,1.4209,0.368821201836848,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,261,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"AR-372_PODS_2015-12-09_R_T1",372,"PODS","2015-12-09","Radiating","Winter",1,16.999,16.999,16.999,16.22055736,15.5153971,15.8600627366142,0.705160260000001,0.154619072465214,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0
"AR-372_PODS_2015-12-09_R_T2",372,"PODS","2015-12-09","Radiating","Winter",1,16.999,16.999,16.999,16.22055736,15.5153971,15.8600627366142,0.705160260000001,0.154619072465214,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_PODS_2015-12-09_R_T3",372,"PODS","2015-12-09","Radiating","Winter",2,16.999,16.999,16.999,15.8575,15.5063,15.704406557377,0.3512,0.0803592128952326,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_PODS_2015-12-09_R_T5",372,"PODS","2015-12-09","Radiating","Winter",3,16.999,16.999,16.999,15.9422,15.4549,15.740434375,0.487299999999999,0.0937397531932965,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_PODS_2015-12-09_R_T6",372,"PODS","2015-12-09","Radiating","Winter",3,16.999,16.999,16.999,15.9422,15.4549,15.740434375,0.487299999999999,0.0937397531932965,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_PODS_2015-12-09_S_T0",372,"PODS","2015-12-09","Structural","Winter",0,16.999,16.999,16.999,16.04152845,14.6020162,15.4869445962996,1.43951225,0.421252096216159,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,2,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0
"AR-372_PODS_2016-03-16_R_T1",372,"PODS","2016-03-16","Radiating","Spring",1,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_PODS_2016-03-16_R_T2",372,"PODS","2016-03-16","Radiating","Spring",1,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_PODS_2016-03-16_R_T3",372,"PODS","2016-03-16","Radiating","Spring",2,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_PODS_2016-03-16_R_T4",372,"PODS","2016-03-16","Radiating","Spring",2,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_PODS_2016-03-16_R_T5",372,"PODS","2016-03-16","Radiating","Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_PODS_2016-03-16_R_T6",372,"PODS","2016-03-16","Radiating","Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"AR-372_PODS_2016-03-16_S_T0",372,"PODS","2016-03-16","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0
"AR-372_PODS_2016-05-10_S_T0",372,"PODS","2016-05-10","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,0,25,0,0
"AR-372_RB1_2015-09-02_R_T1",372,"RB1","2015-09-02","Radiating","Fall",1,27.665,27.665,27.665,15.9392,15.3871,15.752386984127,0.552099999999999,0.0615190876244879,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_RB1_2015-09-02_R_T2",372,"RB1","2015-09-02","Radiating","Fall",2,27.665,27.665,27.665,15.8603,15.5267,15.7034598837209,0.333600000000001,0.0709686126654588,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_RB1_2015-09-02_R_T3",372,"RB1","2015-09-02","Radiating","Fall",3,27.665,27.665,27.665,15.8876,15.4113,15.6564308641975,0.4763,0.0703163328150094,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_RB1_2015-09-02_S_T0",372,"RB1","2015-09-02","Structural","Fall",0,27.665,27.665,27.665,15.9621,14.8689,15.4591471849866,1.0932,0.317825554579767,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,470,14,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,5,0,0,0,2,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"AR-372_RB1_2015-12-09_R_T1",372,"RB1","2015-12-09","Radiating","Winter",1,17.0051510791367,17.094,16.999,15.20367856,14.67373664,15.01203569,0.529941920000001,0.0824711545371297,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
"AR-372_RB1_2015-12-09_R_T2",372,"RB1","2015-12-09","Radiating","Winter",1,17.0051510791367,17.094,16.999,15.20367856,14.67373664,15.01203569,0.529941920000001,0.0824711545371297,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"AR-372_RB1_2015-12-09_R_T4",372,"RB1","2015-12-09","Radiating","Winter",2,16.999,16.999,16.999,15.18551029,14.1921754,14.8814167079888,0.99333489,0.23683035440921,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_RB1_2015-12-09_R_T5",372,"RB1","2015-12-09","Radiating","Winter",3,16.999,16.999,16.999,15.46096033,15.00083356,15.28199891816,0.46012677,0.103493720709507,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_RB1_2015-12-09_R_T6",372,"RB1","2015-12-09","Radiating","Winter",3,16.999,16.999,16.999,15.46096033,15.00083356,15.28199891816,0.46012677,0.103493720709507,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_RB1_2015-12-09_S_T0",372,"RB1","2015-12-09","Structural","Winter",0,17.094,17.094,17.094,15.13420364,13.95476305,14.642349169163,1.17944059,0.315382314420776,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS",0,0,0,0,0,0,0,0,1,0,0,0,0,1,23,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0
"AR-372_RB1_2016-03-16_S_T0",372,"RB1","2016-03-16","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"AR-378_NR1_2015-09-14_S_T0",378,"NR1","2015-09-14","Structural","Fall",0,27.173,27.173,27.173,12.07322426,11.71135585,11.8537882539316,0.36186841,0.068826930944365,"NATURAL_REEF","ROCK","Natural",NA,NA,40,NA,"",77.85966667,34.03448333,13,23,2332.390522,NA,NA,23,2332.390522,8998.732546,1.704305406,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"AR-378_NR1_2016-01-20_R_T1",378,"NR1","2016-01-20","Radiating","Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,40,NA,"",77.85966667,34.03448333,13,23,2332.390522,NA,NA,23,2332.390522,8998.732546,1.704305406,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"AR-378_NR1_2016-01-20_R_T2",378,"NR1","2016-01-20","Radiating","Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,40,NA,"",77.85966667,34.03448333,13,23,2332.390522,NA,NA,23,2332.390522,8998.732546,1.704305406,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
